###################################################################################
### CosmicWatch: The Desktop Muon Detector 
### Questions? saxani@mit.edu 
### Comp_date Comp_time Event Ardn_time[ms] ADC_value[0-1023] SiPM[mV] Deadtime[ms]
###################################################################################
Device ID: SD initialization failed!
2023-06-29 15:19:26.026000 Is there an SD card inserted?
2023-06-29 15:19:26.126000 ##########################################################################################
2023-06-29 15:19:26.193000 ### CosmicWatch: The Desktop Muon Detector
2023-06-29 15:19:26.226000 ### Questions? saxani@mit.edu
2023-06-29 15:19:26.293000 ### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C] Name
2023-06-29 15:19:26.393000 ##########################################################################################
2023-06-29 15:19:26.427000 Device ID: Pinky
2023-06-29 15:19:26.512000 1 2501 230 39.39 0 259.48
2023-06-29 15:19:26.617000 2 2606 103 22.23 5 259.38
2023-06-29 15:19:26.698000 3 2685 540 166.11 10 259.38
2023-06-29 15:19:26.806000 4 2793 152 26.78 15 259.38
2023-06-29 15:19:27.228000 5 3216 81 20.25 20 259.48
2023-06-29 15:19:27.579000 6 3566 220 37.58 25 259.38
2023-06-29 15:19:28.016000 7 4004 97 21.75 30 259.48
2023-06-29 15:19:28.140000 8 4128 167 28.76 35 259.38
2023-06-29 15:19:28.204000 9 4193 54 16.41 40 259.38
2023-06-29 15:19:28.302000 10 4289 88 20.96 45 259.48
2023-06-29 15:19:28.570000 11 4576 83 20.46 50 259.59
2023-06-29 15:19:28.619000 12 4583 240 41.21 55 259.38
2023-06-29 15:19:29.179000 13 5168 206 35.07 60 259.38
2023-06-29 15:19:29.222000 14 5216 60 17.43 65 259.38
2023-06-29 15:19:29.255000 15 5254 94 21.50 70 259.38
2023-06-29 15:19:29.296000 16 5281 67 18.51 75 259.48
2023-06-29 15:19:29.505000 17 5491 95 21.58 80 259.48
2023-06-29 15:19:29.628000 18 5614 199 33.86 85 259.48
2023-06-29 15:19:29.731000 19 5716 236 40.44 90 259.38
2023-06-29 15:19:29.891000 20 5877 177 30.25 95 259.38
2023-06-29 15:19:30.034000 21 6019 207 35.26 100 259.48
2023-06-29 15:19:30.106000 22 6091 159 27.66 105 259.38
2023-06-29 15:19:30.788000 23 6794 112 22.94 110 259.38
2023-06-29 15:19:30.821000 24 6801 62 17.75 115 259.38
2023-06-29 15:19:30.870000 25 6852 233 39.92 120 259.38
2023-06-29 15:19:31.004000 26 7001 137 25.12 125 259.59
2023-06-29 15:19:31.038000 27 7042 49 15.48 130 259.38
2023-06-29 15:19:31.071000 28 7053 143 25.74 135 259.59
2023-06-29 15:19:31.118000 29 7061 126 24.09 140 259.38
2023-06-29 15:19:31.360000 30 7366 135 24.92 151 259.48
2023-06-29 15:19:31.413000 31 7382 112 22.94 156 259.38
2023-06-29 15:19:31.494000 32 7480 359 69.86 161 259.38
2023-06-29 15:19:31.652000 33 7658 156 27.28 166 259.59
2023-06-29 15:19:31.705000 34 7666 174 29.79 171 259.38
2023-06-29 15:19:31.839000 35 7824 152 26.78 176 259.48
2023-06-29 15:19:32.308000 36 8303 60 17.43 181 259.48
2023-06-29 15:19:32.359000 37 8343 238 40.82 186 259.38
2023-06-29 15:19:32.480000 38 8465 163 28.20 191 259.59
2023-06-29 15:19:32.549000 39 8535 150 26.54 196 259.59
2023-06-29 15:19:32.613000 40 8598 103 22.23 201 259.38
2023-06-29 15:19:32.721000 41 8707 49 15.48 206 259.59
2023-06-29 15:19:33.027000 42 9012 127 24.18 211 259.48
2023-06-29 15:19:33.816000 43 9823 78 19.92 216 259.48
2023-06-29 15:19:33.868000 44 9843 108 22.63 221 259.38
2023-06-29 15:19:34 45 9986 239 41.02 226 259.38
2023-06-29 15:19:34.123000 46 10112 143 25.74 231 259.38
2023-06-29 15:19:34.177000 47 10162 216 36.85 236 259.48
2023-06-29 15:19:34.485000 48 10478 60 17.43 241 259.38
2023-06-29 15:19:34.538000 49 10523 127 24.18 246 259.48
2023-06-29 15:19:34.599000 50 10584 127 24.18 251 259.38
2023-06-29 15:19:34.881000 51 10865 65 18.22 256 259.38
2023-06-29 15:19:35.012000 52 10996 281 48.90 261 259.38
2023-06-29 15:19:35.249000 53 11234 352 66.89 266 259.48
2023-06-29 15:19:35.305000 54 11289 193 32.84 271 259.38
2023-06-29 15:19:35.379000 55 11385 97 21.75 276 259.59
2023-06-29 15:19:35.432000 56 11404 236 40.44 281 259.38
2023-06-29 15:19:35.501000 57 11485 188 32.01 286 259.38
2023-06-29 15:19:35.897000 58 11880 121 23.66 291 259.38
2023-06-29 15:19:35.991000 59 11977 78 19.92 296 259.38
2023-06-29 15:19:36.069000 60 12052 131 24.54 301 259.38
2023-06-29 15:19:36.203000 61 12209 96 21.67 306 259.38
2023-06-29 15:19:36.256000 62 12220 113 23.02 311 259.48
2023-06-29 15:19:36.441000 63 12425 147 26.19 316 259.38
2023-06-29 15:19:36.502000 64 12508 71 19.06 321 259.38
2023-06-29 15:19:36.554000 65 12518 95 21.58 326 259.38
2023-06-29 15:19:36.613000 66 12608 56 16.76 331 259.48
2023-06-29 15:19:36.667000 67 12652 198 33.69 336 259.38
2023-06-29 15:19:36.812000 68 12797 99 21.91 341 259.48
2023-06-29 15:19:36.848000 69 12855 472 125.87 346 259.48
2023-06-29 15:19:36.944000 70 12942 199 33.86 351 259.48
2023-06-29 15:19:37 71 12984 108 22.63 356 259.38
2023-06-29 15:19:37.343000 72 13327 167 28.76 361 259.48
2023-06-29 15:19:37.386000 73 13392 67 18.51 366 259.48
2023-06-29 15:19:37.439000 74 13408 199 33.86 371 259.48
2023-06-29 15:19:37.576000 75 13576 71 19.06 376 259.48
2023-06-29 15:19:37.631000 76 13614 243 41.74 381 259.59
2023-06-29 15:19:37.762000 77 13767 120 23.58 386 259.48
2023-06-29 15:19:37.795000 78 13773 120 23.58 391 259.38
2023-06-29 15:19:37.846000 79 13832 79 20.03 396 259.59
2023-06-29 15:19:38.191000 80 14177 49 15.48 401 259.38
2023-06-29 15:19:38.626000 81 14610 140 25.42 406 259.38
2023-06-29 15:19:38.916000 82 14922 108 22.63 411 259.38
2023-06-29 15:19:38.971000 83 14948 344 64.67 416 259.38
2023-06-29 15:19:39.089000 84 15074 110 22.78 421 259.48
2023-06-29 15:19:39.337000 85 15343 60 17.43 426 259.38
2023-06-29 15:19:39.391000 86 15371 287 50.23 431 259.38
2023-06-29 15:19:39.677000 87 15663 96 21.67 436 259.38
2023-06-29 15:19:40.036000 88 16031 76 19.69 441 259.59
2023-06-29 15:19:40.069000 89 16073 56 16.76 446 259.38
2023-06-29 15:19:40.121000 90 16093 103 22.23 451 259.48
2023-06-29 15:19:40.187000 91 16172 56 16.76 456 259.38
2023-06-29 15:19:40.262000 92 16245 236 40.44 461 259.38
2023-06-29 15:19:40.320000 93 16305 96 21.67 466 259.48
2023-06-29 15:19:40.749000 94 16755 588 183.26 471 259.38
2023-06-29 15:19:40.930000 95 16914 199 33.86 476 259.38
2023-06-29 15:19:41.322000 96 17308 71 19.06 481 259.38
2023-06-29 15:19:41.410000 97 17394 231 39.55 486 259.48
2023-06-29 15:19:41.720000 98 17703 255 43.96 491 259.38
2023-06-29 15:19:41.789000 99 17773 192 32.67 496 259.38
2023-06-29 15:19:42.026000 100 18011 65 18.22 501 259.38
2023-06-29 15:19:42.231000 101 18238 112 22.94 507 259.38
2023-06-29 15:19:42.267000 102 18275 113 23.02 512 259.38
2023-06-29 15:19:42.692000 103 18698 344 64.67 517 259.38
2023-06-29 15:19:42.862000 104 18869 423 97.36 522 259.38
2023-06-29 15:19:42.920000 105 18904 96 21.67 527 259.38
2023-06-29 15:19:43.099000 106 19106 152 26.78 532 259.38
2023-06-29 15:19:43.370000 107 19377 191 32.51 537 259.59
2023-06-29 15:19:43.520000 108 19525 295 51.75 542 259.38
2023-06-29 15:19:43.965000 109 19949 88 20.96 547 259.48
2023-06-29 15:19:44.296000 110 20281 88 20.96 552 259.38
2023-06-29 15:19:44.484000 111 20472 79 20.03 557 259.48
2023-06-29 15:19:44.517000 112 20524 339 62.98 562 259.48
2023-06-29 15:19:44.551000 113 20532 89 21.05 567 259.48
2023-06-29 15:19:44.584000 114 20570 220 37.58 572 259.48
2023-06-29 15:19:44.639000 115 20619 127 24.18 577 259.48
2023-06-29 15:19:44.959000 116 20965 103 22.23 582 259.59
2023-06-29 15:19:45.290000 117 21295 199 33.86 587 259.38
2023-06-29 15:19:45.359000 118 21343 56 16.76 592 259.48
2023-06-29 15:19:45.421000 119 21428 143 25.74 597 259.48
2023-06-29 15:19:45.698000 120 21682 96 21.67 602 259.48
2023-06-29 15:19:46.048000 121 22032 51 15.86 607 259.38
2023-06-29 15:19:46.217000 122 22223 255 43.96 612 259.70
2023-06-29 15:19:46.250000 123 22235 287 50.23 617 259.59
2023-06-29 15:19:46.464000 124 22470 222 37.96 622 259.38
2023-06-29 15:19:46.520000 125 22489 96 21.67 627 259.59
2023-06-29 15:19:46.581000 126 22578 71 19.06 632 259.59
2023-06-29 15:19:46.637000 127 22620 156 27.28 637 259.38
2023-06-29 15:19:46.984000 128 22990 174 29.79 642 259.38
2023-06-29 15:19:47.144000 129 23150 159 27.66 647 259.38
2023-06-29 15:19:47.595000 130 23602 152 26.78 652 259.38
2023-06-29 15:19:47.707000 131 23713 390 82.70 657 259.38
2023-06-29 15:19:47.825000 132 23831 195 33.17 662 259.48
2023-06-29 15:19:47.983000 133 23991 179 30.55 667 259.38
2023-06-29 15:19:48.083000 134 24088 143 25.74 672 259.48
2023-06-29 15:19:48.116000 135 24103 216 36.85 677 259.38
2023-06-29 15:19:48.171000 136 24113 97 21.75 682 259.38
2023-06-29 15:19:48.273000 137 24280 371 73.82 694 259.38
2023-06-29 15:19:48.357000 138 24341 63 17.91 699 259.38
2023-06-29 15:19:48.488000 139 24494 131 24.54 704 259.38
2023-06-29 15:19:48.796000 140 24782 76 19.69 710 259.48
2023-06-29 15:19:48.852000 141 24835 198 33.69 715 259.38
2023-06-29 15:19:48.894000 142 24899 271 46.93 720 259.38
2023-06-29 15:19:49.008000 143 25015 227 38.83 725 259.59
2023-06-29 15:19:49.286000 144 25270 88 20.96 730 259.48
2023-06-29 15:19:49.450000 145 25455 188 32.01 735 259.48
2023-06-29 15:19:49.529000 146 25535 224 38.29 740 259.38
2023-06-29 15:19:49.590000 147 25596 49 15.48 745 259.38
2023-06-29 15:19:49.646000 148 25626 158 27.53 750 259.48
2023-06-29 15:19:49.776000 149 25759 92 21.32 755 259.48
2023-06-29 15:19:49.901000 150 25884 92 21.32 760 259.38
2023-06-29 15:19:50.043000 151 26028 56 16.76 765 259.38
2023-06-29 15:19:50.121000 152 26108 99 21.91 770 259.38
2023-06-29 15:19:50.166000 153 26161 96 21.67 775 259.38
2023-06-29 15:19:50.219000 154 26204 51 15.86 780 259.38
2023-06-29 15:19:50.260000 155 26266 129 24.35 785 259.38
2023-06-29 15:19:50.530000 156 26524 60 17.43 791 259.48
2023-06-29 15:19:50.584000 157 26567 79 20.03 796 259.48
2023-06-29 15:19:50.744000 158 26749 112 22.94 801 259.48
2023-06-29 15:19:50.988000 159 26993 184 31.36 806 259.48
2023-06-29 15:19:51.359000 160 27365 108 22.63 811 259.48
2023-06-29 15:19:51.412000 161 27418 284 49.41 816 259.59
2023-06-29 15:19:51.581000 162 27586 140 25.42 821 259.38
2023-06-29 15:19:51.631000 163 27637 204 34.73 826 259.38
2023-06-29 15:19:51.746000 164 27752 118 23.42 831 259.59
2023-06-29 15:19:51.828000 165 27811 57 16.93 836 259.48
2023-06-29 15:19:52.057000 166 28062 224 38.29 841 259.38
2023-06-29 15:19:52.151000 167 28157 184 31.36 846 259.59
2023-06-29 15:19:52.301000 168 28307 124 23.92 851 259.38
2023-06-29 15:19:52.415000 169 28398 83 20.46 856 259.80
2023-06-29 15:19:52.508000 170 28514 124 23.92 861 259.38
2023-06-29 15:19:52.602000 171 28608 199 33.86 866 259.38
2023-06-29 15:19:52.778000 172 28784 94 21.50 871 259.38
2023-06-29 15:19:52.834000 173 28791 300 52.79 876 259.38
2023-06-29 15:19:53 174 29006 143 25.74 881 259.38
2023-06-29 15:19:53.180000 175 29186 179 30.55 886 259.59
2023-06-29 15:19:53.328000 176 29312 76 19.69 891 259.38
2023-06-29 15:19:53.426000 177 29410 86 20.77 896 259.38
2023-06-29 15:19:53.509000 178 29514 56 16.76 901 259.48
2023-06-29 15:19:53.564000 179 29536 204 34.73 906 259.38
2023-06-29 15:19:53.627000 180 29634 124 23.92 911 259.38
2023-06-29 15:19:53.667000 181 29673 176 30.09 916 259.38
2023-06-29 15:19:53.726000 182 29710 48 15.29 921 259.38
2023-06-29 15:19:54.163000 183 30170 172 29.49 926 259.38
2023-06-29 15:19:54.391000 184 30373 499 141.24 931 259.38
2023-06-29 15:19:54.454000 185 30441 60 17.43 936 259.38
2023-06-29 15:19:54.509000 186 30492 295 51.75 941 259.48
2023-06-29 15:19:54.584000 187 30590 192 32.67 946 259.38
2023-06-29 15:19:54.645000 188 30652 113 23.02 951 259.38
2023-06-29 15:19:54.868000 189 30852 70 18.93 956 259.38
2023-06-29 15:19:54.958000 190 30963 236 40.44 961 259.38
2023-06-29 15:19:54.991000 191 30972 63 17.91 966 259.48
2023-06-29 15:19:55.047000 192 31008 167 28.76 971 259.59
2023-06-29 15:19:55.087000 193 31093 255 43.96 976 259.48
2023-06-29 15:19:55.333000 194 31339 156 27.28 981 259.38
2023-06-29 15:19:55.367000 195 31364 88 20.96 986 259.48
2023-06-29 15:19:55.422000 196 31394 127 24.18 991 259.59
2023-06-29 15:19:55.529000 197 31513 92 21.32 996 259.38
2023-06-29 15:19:55.586000 198 31568 143 25.74 1001 259.38
