###################################################################################
### CosmicWatch: The Desktop Muon Detector 
### Questions? saxani@mit.edu 
### Comp_date Comp_time Event Ardn_time[ms] ADC_value[0-1023] SiPM[mV] Deadtime[ms]
###################################################################################
Device ID: SD initialization failed!
2023-06-30 09:25:02.946000 Is there an SD card inserted?
2023-06-30 09:25:03.046000 ##########################################################################################
2023-06-30 09:25:03.112000 ### CosmicWatch: The Desktop Muon Detector
2023-06-30 09:25:03.145000 ### Questions? saxani@mit.edu
2023-06-30 09:25:03.211000 ### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C] Name
2023-06-30 09:25:03.312000 ##########################################################################################
2023-06-30 09:25:03.344000 Device ID: Pinky
2023-06-30 09:25:03.378000 1 2384 270 46.71 0 259.48
2023-06-30 09:25:03.401000 2 2452 63 17.91 25 259.38
2023-06-30 09:25:03.445000 3 2534 62 17.75 30 259.59
2023-06-30 09:25:03.493000 4 2546 88 20.96 35 259.48
2023-06-30 09:25:03.648000 5 2717 63 17.91 40 259.38
2023-06-30 09:25:03.732000 6 2799 115 23.18 45 259.38
2023-06-30 09:25:03.779000 7 2866 67 18.51 50 259.38
2023-06-30 09:25:03.825000 8 2889 56 16.76 55 259.48
2023-06-30 09:25:03.895000 9 2962 102 22.15 60 259.38
2023-06-30 09:25:04.038000 10 3104 108 22.63 65 259.59
2023-06-30 09:25:04.166000 11 3234 56 16.76 70 259.48
2023-06-30 09:25:04.245000 12 3313 51 15.86 75 259.48
2023-06-30 09:25:04.393000 13 3474 50 15.67 80 259.38
2023-06-30 09:25:04.437000 14 3509 60 17.43 85 259.38
2023-06-30 09:25:04.481000 15 3549 63 17.91 90 259.38
2023-06-30 09:25:04.915000 16 3983 56 16.76 95 259.48
2023-06-30 09:25:05.074000 17 4141 54 16.41 100 259.38
2023-06-30 09:25:05.160000 18 4227 71 19.06 105 259.48
2023-06-30 09:25:05.344000 19 4412 71 19.06 110 259.38
2023-06-30 09:25:05.439000 20 4505 51 15.86 115 259.59
2023-06-30 09:25:05.475000 21 4562 344 64.67 120 259.48
2023-06-30 09:25:05.509000 22 4570 48 15.29 125 259.38
2023-06-30 09:25:05.557000 23 4611 57 16.93 130 259.38
2023-06-30 09:25:05.644000 24 4714 63 17.91 135 259.38
2023-06-30 09:25:05.695000 25 4762 49 15.48 140 259.59
2023-06-30 09:25:05.786000 26 4852 207 35.26 145 259.59
2023-06-30 09:25:05.868000 27 4939 63 17.91 150 259.38
2023-06-30 09:25:05.918000 28 4985 48 15.29 155 259.59
2023-06-30 09:25:06.012000 29 5099 51 15.86 160 259.38
2023-06-30 09:25:06.064000 30 5110 364 71.71 165 259.38
2023-06-30 09:25:06.301000 31 5368 86 20.77 170 259.38
2023-06-30 09:25:06.421000 32 5488 62 17.75 175 259.38
2023-06-30 09:25:06.461000 33 5548 60 17.43 180 259.59
2023-06-30 09:25:06.511000 34 5569 56 16.76 185 259.38
2023-06-30 09:25:06.664000 35 5731 67 18.51 190 259.59
2023-06-30 09:25:06.727000 36 5814 152 26.78 195 259.38
2023-06-30 09:25:06.760000 37 5846 60 17.43 200 259.48
2023-06-30 09:25:06.794000 38 5869 78 19.92 205 259.48
2023-06-30 09:25:06.838000 39 5879 60 17.43 210 259.38
2023-06-30 09:25:07.058000 40 6123 120 23.58 215 259.38
2023-06-30 09:25:07.168000 41 6255 56 16.76 220 259.59
2023-06-30 09:25:07.218000 42 6285 63 17.91 225 259.38
2023-06-30 09:25:07.285000 43 6351 97 21.75 230 259.48
2023-06-30 09:25:07.557000 44 6624 63 17.91 235 259.38
2023-06-30 09:25:07.710000 45 6797 51 15.86 240 259.48
2023-06-30 09:25:07.760000 46 6809 71 19.06 245 259.38
2023-06-30 09:25:07.848000 47 6935 76 19.69 250 259.48
2023-06-30 09:25:07.881000 48 6965 67 18.51 255 259.38
2023-06-30 09:25:07.927000 49 6980 60 17.43 260 259.38
2023-06-30 09:25:07.960000 50 7037 422 97.97 265 259.38
2023-06-30 09:25:08.001000 51 7055 92 21.32 270 259.38
2023-06-30 09:25:08.196000 52 7283 56 16.76 275 259.38
2023-06-30 09:25:08.248000 53 7312 103 22.23 280 259.48
2023-06-30 09:25:08.346000 54 7413 62 17.75 285 259.38
2023-06-30 09:25:08.429000 55 7516 120 23.58 290 259.48
2023-06-30 09:25:08.480000 56 7532 56 16.76 295 259.38
2023-06-30 09:25:08.593000 57 7659 56 16.76 300 259.38
2023-06-30 09:25:08.653000 58 7740 110 22.78 305 259.38
2023-06-30 09:25:08.703000 59 7769 51 15.86 310 259.38
2023-06-30 09:25:08.768000 60 7834 153 26.90 315 259.48
2023-06-30 09:25:08.935000 61 8023 62 17.75 320 259.38
2023-06-30 09:25:08.985000 62 8039 70 18.93 325 259.38
2023-06-30 09:25:09.160000 63 8227 54 16.41 330 259.38
2023-06-30 09:25:09.331000 64 8406 70 18.93 335 259.59
2023-06-30 09:25:09.365000 65 8449 97 21.75 340 259.38
2023-06-30 09:25:09.397000 66 8462 56 16.76 345 259.38
2023-06-30 09:25:09.430000 67 8468 97 21.75 350 259.38
2023-06-30 09:25:09.471000 68 8528 56 16.76 359 259.38
2023-06-30 09:25:09.540000 69 8628 81 20.25 364 259.48
2023-06-30 09:25:09.574000 70 8655 56 16.76 369 259.70
2023-06-30 09:25:09.607000 71 8668 332 61.17 374 259.59
2023-06-30 09:25:09.640000 72 8698 334 61.44 379 259.48
2023-06-30 09:25:09.683000 73 8735 71 19.06 384 259.38
2023-06-30 09:25:09.787000 74 8873 199 33.86 389 259.38
2023-06-30 09:25:09.838000 75 8901 63 17.91 394 259.59
2023-06-30 09:25:09.928000 76 8993 184 31.36 399 259.38
2023-06-30 09:25:09.982000 77 9069 271 46.93 404 259.59
2023-06-30 09:25:10.034000 78 9094 83 20.46 409 259.38
2023-06-30 09:25:10.257000 79 9345 207 35.26 414 259.48
2023-06-30 09:25:10.310000 80 9356 66 18.36 419 259.38
2023-06-30 09:25:10.359000 81 9425 103 22.23 424 259.38
2023-06-30 09:25:10.785000 82 9850 143 25.74 429 259.38
2023-06-30 09:25:10.818000 83 9905 161 27.93 434 259.38
2023-06-30 09:25:10.863000 84 9919 76 19.69 439 259.48
2023-06-30 09:25:10.910000 85 9977 48 15.29 444 259.38
2023-06-30 09:25:11.177000 86 10241 216 36.85 449 259.38
2023-06-30 09:25:11.402000 87 10467 113 23.02 454 259.38
2023-06-30 09:25:11.464000 88 10552 81 20.25 459 259.48
